ID,FC,p
TTC3,0.098679117,0.171691819
RIPPLY3,-0.48646631,0.193482457
HLCS,0.121486889,0.425521789
CRYBG3,-0.035565494,0.778350368
ARL6,0.170937649,0.066794693
CHAF1B,0.580796984,0.069189528
SETD4,-0.067331193,0.477438192
WHRN,-0.194151048,0.147753573
CBR3,0.202416402,0.538168054
RUNX1,-0.06182343,0.827002972
KALRN,0.059850124,0.417616349
VWA5B2,0.068318063,0.323238089
DVL3,0.024906693,0.370924852
AP2M1,0.00548645,0.93133072
ABCF3,-0.081610173,0.041392677
HRASLS,0.02259962,0.902227218
ALG3,0.006142916,0.940439467
ATP13A4,-0.061733587,0.628721574
ECE2,-0.395974751,0.079285358
OPA1,0.203389763,0.069888662
PSMD2,-0.049181056,0.061238087
HES1,0.068637762,0.6216676
ATP13A3,0.085981954,0.700330323
TMEM44,0.159726481,0.104149522
LSG1,0.140516931,0.075453919
FAM43A,0.188882176,0.573560994
XXYLT1,0.034301896,0.784557658
ACAP2,0.046115078,0.408329724
PPP1R2,-0.057010218,0.20474206
BDH1,0.116819536,0.071514988
EIF4G1,0.045064368,0.458456011
MELTF,0.133619494,0.480519341
NCBP2,-0.007818006,0.909207905
PAK2,-0.076804649,0.098841671
LOC100912534,-0.102108081,0.384176878
CHRD,0.524190889,0.042434211
NRROS,-0.40801184,0.007039824
WDR53,-0.058284821,0.460302776
TM4SF19,-0.10652316,0.555966256
TCTEX1D2,0.085968696,0.473378555
PCYT1A,0.066460702,0.325163766
VPS8,0.068261503,0.232668993
TFRC,0.001046141,0.982176094
RGD1562339,-0.122183364,0.415709953
TNK2,-0.008708576,0.801489492
EHHADH,0.254199467,0.344066076
SENP2,0.093866153,0.03494817
LRCH3,0.067331555,0.212104154
LMLN,0.105612738,0.385432899
OSBPL11,0.131527524,0.089155861
TRA2B,0.013376717,0.803687992
ETV5,-0.031267383,0.555413531
SNX4,-0.01780524,0.798260228
ZFP148,0.024803127,0.765130103
SLC12A8,0.194553575,0.615259142
HEG1,0.174925638,0.385449301
ITGB5,-0.189618659,0.050742636
DGKG,0.305027454,0.276406591
UMPS,-0.068073196,0.193229573
DNAJB11,-0.06403279,0.206659616
ITPR2,0.009549172,0.961338793
SSPN,-0.109063202,0.368009827
INTS13,-0.094734874,0.138220647
FGFR1OP2,0.15438866,0.050437117
DNM1L,0.1347373,0.069529399
EIF4A2,0.04542523,0.161977139
RFC4,-0.098093121,0.339702231
TM7SF3,-0.017414881,0.745062169
MED21,-0.131737421,0.024178613
ST6GAL1,0.074840973,0.377568717
AABR07034767.1,0.219819317,0.484664411
MASP1,-0.037600232,0.766650911
STK38L,0.029670008,0.52881025
UBE2V2,0.05602233,0.280152835
ARNTL2,-0.396242188,0.409878979
MCM4,0.07106875,0.502009065
MZT2B,0.048805282,0.56768301
SST,-0.45753346,0.041550823
MRPS35,0.029126219,0.652099472
BCL6,-0.486198189,0.065347234
KLHL42,0.160219736,0.230748869
TOP3B,0.001038822,0.985023076
CCDC91,-0.190474201,0.020836416
MAPK1,0.141755294,0.038197429
FAR2,0.135066171,0.150271914
ERGIC2,0.024755878,0.666884182
TMTC1,-0.099226796,0.658077902
YPEL1,-0.152800608,0.635163468
SDF2L1,-0.286255265,0.19289329
CCDC116,0.199096887,0.569033906
YDJC,-0.077784909,0.410379874
UBE2L3,-0.02037358,0.610308528
TMEM191C,-0.049687656,0.663809521
SNAP29,-0.11354455,0.055358205
LOC100911248,-0.012920663,0.915840735
RAB44,0.288689847,0.52767458
LZTR1,0.08674438,0.459249603
LRRC74B,0.08493292,0.813564697
P2RX6,0.08066673,0.615280893
SLC7A4,0.068854979,0.401707894
SMPD4,0.048520084,0.45435561
CCDC74A,0.003426559,0.992466241
MED15,0.054675099,0.592787387
KLHL22,0.005298546,0.894287935
DGCR6,-0.023483584,0.738119707
RANBP1,0.001459409,0.979040336
TRMT2A,-0.064497969,0.442511097
DGCR8,-0.081542918,0.249395549
ARVCF,0.000547594,0.993884937
COMT,0.056603972,0.276182716
TXNRD2,0.105193983,0.285084621
GNB1L,0.156265525,0.387277077
TBX1,-0.124370343,0.714883475
LOC100362453,0.086014553,0.385757681
KLHL6,-0.039251186,0.87528733
MAP6D1,-0.05514043,0.61272681
CHODL,-0.549142589,0.137895025
CLDN1,0.523271758,0.337379857
IL1RAP,-0.12017299,0.579822324
CCDC50,0.051930862,0.714350345
FGF12,-0.026695844,0.590913968
BACE2,-0.615142004,0.148789387
DZIP3,0.182624581,0.121330177
IFT57,-0.008704681,0.883534106
MX1,-0.056141692,0.938942821
SULT1D1,-0.109192165,0.42844212
MX2,-0.340477677,0.543612722
CD47,-0.128322542,0.10687238
BBX,0.001402876,0.991605464
RCAN1,-0.076519469,0.291734684
CBLB,0.179416149,0.081425922
ALCAM,0.022512174,0.83529791
ATP5PO,-0.028994548,0.701407594
ATP6V1A,0.165620677,0.128054868
YTHDC1,-0.009069771,0.784525389
ITSN1,0.072621864,0.46947277
PRDM8,0.282378124,0.134077854
TMPRSS11F,-0.123715285,0.671682978
DONSON,0.029792865,0.787158522
SIDT1,0.226416111,0.123850451
SON,0.000419208,0.992725688
EPHA5,0.114573901,0.198819813
DNAJC28,0.03500948,0.820271469
TMEM50B,0.10156933,0.144926783
IFNGR2,-0.06060329,0.394780921
PAQR3,0.046724764,0.638143145
PAXBP1,0.049906823,0.534268682
EVI5,-0.066391902,0.282951306
BMP2K,0.05765518,0.617857839
BOC,0.146761434,0.265209849
GTPBP8,-0.084594367,0.666947571
ANXA3,-0.327970058,0.069509251
IGFBP7,-0.054134699,0.454441846
SYNJ1,0.241989407,0.056669153
CCDC80,-0.132105542,0.422449143
FRAS1,0.178284848,0.427101283
GLMN,-0.120890575,0.205420202
NOA1,0.049568671,0.342575673
SLC10A6,-0.31521611,0.55807626
PTPN13,-0.21358009,0.137868871
SLC35A5,0.128567421,0.092097146
MRPL1,-0.130385861,0.674935703
EVA1C,-0.117818089,0.716950225
BRDT,-0.141399616,0.36401187
REST,0.140503515,0.5006817
CNOT6L,0.252139067,0.010486425
MAPK10,0.214551832,0.138556723
URB1,0.106793335,0.140371377
CCNG2,-0.050643451,0.438134017
GTF3C3,-0.128494497,0.070343552
HUNK,-0.155608145,0.562174581
TGFBR3,-0.090977794,0.086799693
ATG3,0.044990857,0.326414985
RASL11B,0.115417767,0.526370896
LOC108348180,0.026703036,0.588484328
PAICS,-0.015341743,0.755491647
SCAF4,0.089306094,0.089557582
CDC7,0.015895387,0.899530445
USP46,0.057294333,0.315607283
FAM114A1L1,0.104737183,0.776396306
ZFP644,0.09157059,0.115719772
SOD1,-0.07702525,0.24295832
BARHL2,-1.276719498,0.065928692
LRRC8D,-0.062546335,0.388230789
LRRC8C,0.005717465,0.934117688
CCNI,-0.139555178,0.003013043
NCAM2,0.13350192,0.510457954
PPAT,0.159074694,0.002244601
LRRC8B,0.12409937,0.405682851
GBP6,-0.516718356,0.314489853
SGCB,-0.088961676,0.08469796
AASDH,-0.00523507,0.952791932
RGD1311575,0.207123715,0.116000034
CD200,-0.024134935,0.781530061
CDS1,0.000503846,0.995048342
EXOC1,0.133603786,0.044308393
TMPRSS7,0.106469082,0.706121226
PKD2,-0.082001717,0.41545576
DCUN1D4,-0.002034809,0.971743062
CEP135,0.258620626,0.040276475
MEPE,-0.766856295,0.018776375
GPAT3,-0.028731879,0.824729141
TLR6,-0.239377792,0.370965032
KLF3,0.012575496,0.909799448
NMU,-0.598312814,0.306015755
ABRAXAS1,0.091088273,0.767376634
DMP1,-0.034001127,0.962484279
PDCL2,-0.076539653,0.878105051
PHLDB2,0.346398918,0.052509647
CLOCK,0.019601932,0.6649372
NECTIN3,0.034875283,0.691842379
GNPDA2,-0.037971643,0.605021734
MRPS18C,-0.011004665,0.840842744
TBC1D1,0.095293823,0.360494303
HELQ,-0.055022172,0.560053212
0,0.025895326,0.618562253
PGM2,0.164256021,0.067822375
NUDT9,0.087650685,0.189494893
HPSE,-0.110624347,0.733770978
LOC498368,0.017044803,0.927579546
RELL1,-0.10104474,0.59072659
COQ2,0.060197019,0.253842906
OCIAD2,0.031878251,0.75214899
TMEM165,0.151692179,0.011092298
SOWAHB,-0.204684698,0.357823417
LIN54,0.053656308,0.611677294
CCDC158,-0.156185336,0.705966187
OCIAD1,-0.003589027,0.925786843
GUF1,-0.121893946,0.114495505
SHROOM3,0.509639364,0.011817553
HSD17B11,0.10947653,0.443126178
HSD17B13,-0.045643472,0.89409182
KLHL8,-0.143794523,0.073653962
MYLK,0.110120877,0.031954055
SRD5A3,0.037554541,0.692724632
LOC100910270,0.448274116,0.277210904
STBD1,-0.308616132,0.41933073
SCARB2,-0.126287774,0.163170935
KIT,0.144741308,0.416895828
ADCY5,-0.01518174,0.675903914
AFF1,-0.047194948,0.818796868
SEMA5B,-0.261086019,0.124178548
DIRC2,-0.07743759,0.090153267
HSPBAP1,0.048278249,0.782664566
PDGFRA,-0.146263996,0.195389267
SLC30A9,0.047862512,0.180692674
NUP54,-0.077893454,0.462838079
FRYL,-0.021506271,0.862817034
SEC31A,0.088416339,0.044339772
WDR5B,-0.116005381,0.555392727
TMEM33,0.031766466,0.63822662
FAM162A,0.091542227,0.126119565
ART3,-0.204436233,0.442088215
TMEM150C,-0.064998151,0.730040535
ENOPH1,-0.025748072,0.587209554
CASR,0.242223093,0.678405089
CHIC2,-0.145144222,0.300663977
HNRNPDL,0.040458059,0.46012955
SLAIN2,-0.005070497,0.93297874
LNX1,-0.053032393,0.527334412
NAAA,-0.020589231,0.903128113
FIP1L1,-0.075598987,0.01468315
PHF6,-0.019296223,0.653678856
TEC,0.105401472,0.233690783
SH3BGRL,0.105516874,0.305638002
BRWD3,0.223682251,0.313236264
HNRNPD,0.005908521,0.873595766
SNX29,-0.037289654,0.684888978
USO1,0.052767223,0.301704524
KCNJ12,-0.268476444,0.224901381
SLC15A2,-0.211166868,0.03951993
HLX,0.400022113,0.147682455
ATP10D,0.028694455,0.893062364
LOC103689943,-0.627813943,0.053061258
LIMCH1,0.127518639,0.242996831
TSN,-0.003356981,0.934895594
COMMD8,0.124332972,0.024373475
AABR07039541.1,-0.447964801,0.132552867
RGD1310587,-0.097514953,0.223950262
RGD1566265,0.114494772,0.159218875
GABRB1,-0.063013313,0.676077418
LOC686087,-0.238788878,0.100271647
GABRA4,0.172335117,0.050832413
DGKE,0.168377348,0.107761407
MARK1,-0.102671857,0.061070035
TRIM25,0.235727558,0.158459601
ALDH3A2,-0.048000609,0.318364444
UCHL1,0.13581826,0.187800134
RASGEF1B,0.047787612,0.562065692
RGL1,-0.054664361,0.668070546
GABRA2,0.264764911,0.124691924
TSEN15,-0.174993809,0.086922116
RAB3GAP2,0.048624406,0.460482496
SCPEP1,-0.227263259,0.038359197
GABRG1,0.014828213,0.903134641
PRKG2,-0.071253979,0.709520695
RNF112,0.168071881,0.095568251
ITM2A,-0.185213179,0.021580933
IARS2,-0.050292994,0.431252976
RGS8,-0.043014141,0.712391899
SGCD,0.283677208,0.251549882
AKAP1,0.02967812,0.659734432
CLASP1,0.019897783,0.705134897
BPNT1,0.022924428,0.639528864
BMP3,0.382314354,0.161644275
PRG4,0.430796639,0.040033084
TCEAL1,-0.026450581,0.698821802
TRIM41,-0.03142364,0.686785996
MORF4L2,0.011068392,0.77412492
EPRS,0.002804007,0.9568296
TPR,0.079068231,0.277204203
SLC30A10,-0.088051688,0.379984915
FAM129A,-0.40548698,0.300696559
PDXDC1,0.146478148,0.249587114
RBM47,-0.578518317,0.292932884
GPC4,-0.089734979,0.604381246
TFCP2L1,-0.146837506,0.645063518
TGFB2,-0.539604758,0.106371416
PLP1,-0.401250734,0.092582568
ZC3H7A,0.017339298,0.7461481
AABR07029651.1,-0.112460232,0.325052549
PCTP,0.077236617,0.792662784
LPAR4,-0.146689025,0.485918246
G3BP2,0.04947052,0.389146708
TMEM100,-0.134591954,0.074882946
MMD,0.083412833,0.44664852
RALB,0.001087833,0.989905612
MFAP3,-0.088704072,0.602878703
MAGED2,-0.039565219,0.570215914
RRP15,0.068812733,0.278182265
TXNDC11,0.00429369,0.948707166
RNF2,-0.047971706,0.255273712
HLF,0.123452893,0.320817044
NID1,-0.293327627,0.174091267
LOC108348055,-0.281038514,0.517143313
TNR,0.204706701,0.17410336
TRIM7,0.507766827,0.162978027
IFI47,-0.058643607,0.762333622
POLQ,0.459524319,0.064643754
ODR4,0.314196404,0.014416686
TOM1L1,-0.104652772,0.258905833
AABR07058831.1,0.052911883,0.735345901
INSIG2,-0.199852875,0.06098359
GPR137B,-0.123485673,0.538574121
GALNT10,-0.194639122,0.290307504
STXBP5L,0.353263061,0.087775415
SPATA17,0.124545372,0.659955552
CDKL2,0.167176097,0.059974493
GNL3L,0.027007548,0.530534354
FLT4,-0.161592854,0.429274538
GPATCH2,0.126012724,0.235783913
CCDC93,0.040908774,0.613314833
MTM1,0.128997445,0.004377464
LITAF,-0.211380799,0.266202956
GPR37,-0.269659944,0.08327351
PTGS2,0.152417574,0.42438635
RAP2C,-0.184708295,0.008878913
C1GALT1C1,0.090307071,0.133659247
WNK3,0.292916944,0.06564883
EPB41L5,-0.315864419,0.136377894
RHOH,-0.498231088,0.109276713
PDS5A,0.233450509,0.01572902
HEATR6,0.222881277,0.076247223
KIFAP3,0.035268051,0.509431628
RGD1309748,-0.009984068,0.693762111
RCHY1,-0.012327731,0.889631371
HTR5B,-0.885636707,0.103392496
SMIM14,-0.034403585,0.621054601
NEWGENE_1562416,0.091484327,0.047031664
MCTS1,0.056958637,0.579156087
TAF1,0.151781692,0.102615725
TNP2,0.708853271,0.071755713
SOCS1,0.150254753,0.449428261
MRPS14,-0.064792134,0.346723383
TEKT5,0.157166073,0.609324791
CACYBP,0.047618554,0.328791234
NUBP1,0.054658138,0.351915668
SAP30L,-0.198669355,0.010031279
PARM1,-0.067791761,0.791326726
TRMT1L,0.00963916,0.908314837
CUL4B,-0.007494162,0.933668291
RPS6KA6,0.118475171,0.445587579
ESRRG,-0.053784195,0.447603257
DPP10,0.153254864,0.235968453
GRAP,-0.096510337,0.733581135
SOX9,-0.092705353,0.353579981
ERO1B,0.00873895,0.898228806
CARHSP1,-0.224734857,0.14093095
DDX52,0.048325617,0.690490602
PMM2,-0.026224964,0.664119141
IVNS1ABP,-0.140372398,0.133071328
PTPN4,0.010317235,0.861421557
CAR10,-0.019562546,0.845417142
KCTD3,-0.036436429,0.467905233
CNOT8,-0.109451876,0.15530344
NACA,-0.055794251,0.211699373
DEXI,-0.11885329,0.251692372
ABAT,0.014106791,0.828328921
PTGES3,-0.013892676,0.742811728
UGDH,-0.042310198,0.560479384
UTP18,0.064347368,0.391331902
GEMIN5,-0.073149881,0.452925341
RAP1GAP2,-0.059751302,0.477106118
KCNK2,-0.248814946,0.399400413
PLA2G4A,-0.089185807,0.668527935
MAGEE1,0.046245015,0.253646357
PBDC1,0.020201022,0.797994575
EMP2,-0.066272744,0.754662225
LAMC2,-0.030159886,0.916961687
CLUH,0.053312146,0.25071452
NME2,-0.008134005,0.876593357
LAMC1,-0.031115485,0.770920173
ZFP692,0.092624323,0.211411165
NME1,-0.04600089,0.577769006
TFB2M,-0.057682554,0.389839898
MTMR1,0.012388466,0.801155411
HGD,-0.036506655,0.938459484
VPS4B,0.025561522,0.73717868
PHF8,-0.007993411,0.900809878
CNST,0.159010343,0.047133885
NUF2,-0.029225561,0.9420039
ZFP672,0.093659966,0.292173136
METTL22,-0.063183294,0.4128107
NDUFB4,0.018199514,0.79091733
SEC14L1,0.0425685,0.726174599
PRPSAP2,-0.051740996,0.303245779
BTC,-0.2033475,0.726842224
RGS5,0.148116326,0.510241922
AABR07042077.1,-0.171537707,0.1698664
DHX9,-0.010595314,0.873635715
RABGAP1L,0.23848836,0.115643788
FSTL1,-0.128459694,0.227555075
CCDC43,0.085898243,0.290165976
SPAG9,0.016514993,0.675525772
RC3H1,0.096034886,0.307921265
ZDHHC15,0.165840998,0.268980576
ADAM11,0.133019998,0.017863225
PAFAH1B1,0.065218851,0.219731241
TADA2A,-0.08088242,0.416659963
LIAS,-0.118419666,0.061524819
ULK2,-0.001307649,0.97834399
METTL16,-0.023165748,0.665843651
DLG3,0.10183065,0.103999227
TMEM114,0.180192042,0.556573903
RGS4,-0.097430761,0.614379733
NPL,-0.060401014,0.64713179
AATF,0.102620535,0.160994343
KDSR,0.025442129,0.775645045
AC108576.1,-0.133081568,0.525586803
SERPINC1,-0.11178624,0.641330239
POU3F4,-0.255974961,0.194568892
ABCB7,0.026893129,0.780326244
BCL2,-0.151835554,0.562881269
SSTR2,0.069304959,0.675572888
COG1,-0.013834875,0.759289691
GPR156,0.123692351,0.750935942
GDPD2,-0.063211462,0.733347394
0,0.100100847,0.426751037
GFPT2,-0.120562458,0.312775073
BRINP3,-0.512935724,0.128458117
DARS2,-0.073974592,0.310833584
HIGD1B,0.02181673,0.946354106
EFTUD2,0.058241724,0.10303585
PHLPP1,0.020573885,0.766485893
MAPK9,0.107908803,0.120373987
NEWGENE_1559832,0.339895267,0.274142004
HSD17B7,0.147312184,0.380987044
RBFOX1,0.003425827,0.974403646
TOB1,0.074214171,0.332313478
WFIKKN2,-0.34190183,0.236862081
SLC16A2,-0.026019067,0.882210111
GSK3B,0.109525955,0.260335089
LUC7L3,0.015314746,0.712606658
PDZD11,0.125257154,0.131770247
SLC19A2,0.055471035,0.621221574
ATP5F1B,-0.013591762,0.800436936
CDC42BPA,0.165393672,0.101491443
USP27X,-0.141911169,0.112767848
MAOA,-0.108271198,0.203395921
FAM104A,-0.006991,0.917663794
MYO19,0.168206691,0.148513787
RFC1,0.106872876,0.179336306
CCDC181,0.054492435,0.176177137
CLCN5,-0.189287239,0.351510531
CACNA1E,0.40067687,0.159984107
NACC1,-0.014601455,0.494772426
RASSF6,-0.200470929,0.555628613
RBM25L1,0.076585184,0.252051397
FAM183A,0.225593981,0.515276898
AABR07065078.1,-0.009908278,0.838563602
KLHL20,0.036330404,0.649055188
EEF2KMT,0.522415936,0.204551529
AFM,-0.131044264,0.752280204
PSEN2,0.025880316,0.78536258
DDR2,0.549547473,0.330947348
ZCCHC2,0.091475954,0.427285402
ALG1,0.075922622,0.580835079
BLZF1,-0.005292339,0.913226623
MYH10,0.065391435,0.283172035
AFP,0.332971232,0.502223208
MNT,0.086373886,0.216267828
NAGPA,-0.054853212,0.628064104
PRDX6,-0.129492049,0.022724295
NME7,0.083413631,0.210562135
AKAP10,0.149024204,0.09537882
SPECC1,0.052021944,0.439970137
ARR3,-0.004920726,0.987905142
CCDC103,0.275813748,0.49189184
PLEKHA6,0.046605283,0.105121884
SLC35A4,0.0056849,0.928890974
ALB,0.243086859,0.355147533
PARN,-0.049287366,0.549648199
TRMT1,0.069721857,0.411509336
TRIM11,0.027834958,0.760786756
CAR4,0.057447209,0.847848734
SEC14L5,-0.152332551,0.48524236
GFAP,-0.475906868,0.037014399
ADORA2B,-0.259731289,0.075777422
UAP1,0.160223397,0.037059684
GUK1,-0.078940526,0.241728219
PPL,-0.182912497,0.636372574
WDR19,0.127953733,0.135168193
ATP1B1,0.069267844,0.423387603
ANKRD40,-0.081146358,0.086482781
REN,0.277963726,0.3374151
ANKRD17,0.004024068,0.947371028
UHMK1,0.22950067,0.138045462
MRPL55,-0.005493332,0.931275911
RGD1304587,0.007640134,0.940874264
SOCS3,0.548115467,0.225771303
DPT,-0.678805345,0.204426178
ABCC3,-0.715686592,0.140643753
PGS1,0.069544278,0.297336258
LYL1,-0.154837471,0.449312497
P2RY4,-0.384430837,0.365506585
STIM2,0.070567041,0.312916122
SHROOM4,0.007602842,0.949633114
LOC100909913,-0.109638857,0.215430508
C1QL1,-0.213320409,0.281792399
TNFSF4,-0.371674222,0.307615147
ITPKB,0.01570169,0.878757347
ZSWIM7,-0.060947374,0.789401567
SPATA46,0.021561484,0.939702688
AABR07037243.1,0.082463484,0.359614096
MAATS1,-0.061544922,0.615186639
TTC19,0.078719141,0.396406347
FASLG,-0.267486206,0.444495545
TBX19,-0.211329923,0.482943568
TSR1,0.029114767,0.6361647
NF1X,-0.024575357,0.803693916
BMP15,0.214418285,0.681323392
EFHC2,-0.079943099,0.813333819
NMT1,0.040857211,0.435736899
SRR,0.147327093,0.100333313
SLC9A3R2,-0.193410528,0.046528545
TIMMDC1,-0.14571986,0.010372176
TBC1D19,0.191223113,0.006601616
RASGEF1C,-0.017018703,0.909834136
GADD45GIP1,-0.110982603,0.209130725
RPGR,0.037782696,0.678563685
POGLUT1,0.015185316,0.846123412
OLFML2B,-0.288868064,0.1972197
UBN1,0.006774033,0.903064543
AABR07039336.2,0.046672346,0.245035338
RAD23A,-0.010459712,0.903888432
DNAH17,0.302428542,0.024282197
CALR,-0.04209453,0.350843767
ATP2B4,-0.022622971,0.803723369
PLCD3,-0.051234503,0.683545604
SFT2D2,-0.266199763,0.271325841
SMG6,-0.043810827,0.55173779
METTL13,-0.000253572,0.997246544
TIPRL,0.061133407,0.244836249
HSD17B10,-0.301814865,0.27953471
TBC1D9B,-0.213638512,0.04730984
COX18,0.080086669,0.223356626
OPTC,-0.187712403,0.556150043
AABR07039218.1,0.082536374,0.136376082
PHKA1,-0.08217123,0.401509838
BST1,0.900980432,0.032995426
GLYR1,-0.009258446,0.756165092
WNT9A,0.347786535,0.373970904
MRNIP,0.264104508,0.051014163
CD38,-0.202217049,0.29337618
PIGL,0.045415845,0.576692671
VAMP4,0.033881168,0.50589151
GPR161,0.231535433,0.231522311
TMEM39A,-0.155506697,0.082088744
RBMS2,0.035746076,0.797161928
DCAF6,0.092459336,0.109766953
RIBC1,-0.047805787,0.80902048
PARP1,-0.016315657,0.688157548
CENPV,-0.128581196,0.433199563
ARHGAP31,0.363102862,0.224020369
PROM1,-0.248570104,0.00467305
UBQLN2,0.087928639,0.071680402
DUSP12,0.002138051,0.985225623
TRPV2,-0.056339044,0.517556016
KIF19,-0.264228112,0.308678832
ACBD4,0.172120942,0.142955339
BTBD17,-0.295584464,0.018632306
B4GALT4,0.029695232,0.805731048
DPH1,0.055421722,0.48555318
PSMD12,0.027771731,0.440120397
PRELP,-0.194909741,0.278299883
RTN4RL1,0.077131161,0.411779878
HDAC8,-0.019147566,0.869036038
RPA1,0.022986794,0.475790898
ROGDI,0.020153781,0.728409415
SPRYD4,0.09060549,0.466585473
ZFP496,-0.201838866,0.049057364
TRAF7,-0.130408129,0.052947335
SLC4A4,0.071913813,0.577680218
FCRLA,0.068424522,0.898391473
SMC1A,0.036572297,0.462191834
GPRC5C,0.316291611,0.203073219
SQSTM1,-0.042111728,0.181067095
TIMP2,0.001876923,0.971321906
FARSA,-0.017358008,0.760650623
MPC2,0.019116823,0.591184573
BFAR,0.028868204,0.519316002
AABR07037343.1,0.108422938,0.733332225
LOC108348096,0.09075652,0.635266642
SDHC,-0.049141139,0.195724315
NLRP3,-0.460865156,0.034866023
SERPINF1,-0.238133124,0.52067718
TAPT1,0.129682409,0.00267718
MAT2B,0.038415682,0.677602655
MAGEH1,-0.054801285,0.481182635
FMOD,-0.261289903,0.459388329
ACBD3,-0.002785158,0.955990276
ANKS3,0.076761577,0.055609307
ARMCX5,0.176262641,0.196498557
CITED1,0.033549802,0.857585307
BHLHB9,-0.032042598,0.627764818
AABR07040622.1,0.082082408,0.74840568
CASKIN1,0.044604356,0.236642975
RGD1305733,-0.029364129,0.530303917
RPS4X,-0.032578111,0.551511987
HEXIM1,0.000324226,0.994402619
LDB2,0.32848144,0.02748354
ACTR3,0.074765851,0.094882282
FMNL1,-0.03603974,0.556300682
PCP4L1,-0.171169902,0.192342617
SRP9,0.020728646,0.706222631
HELZ,0.058323504,0.554508023
AABR07029742.1,-0.373228867,0.02150797
ZFP287,-0.065829789,0.717864757
LGALS3BP,0.099491789,0.261891062
ZFP286A,-0.179249998,0.044915209
TRIM16,-0.109005159,0.675113177
H3F3B,-0.083146479,0.560852151
MYOC,-0.631832096,0.168160641
DEGS1,0.01752507,0.790926112
NUDT16L1,-0.085475292,0.749087397
MPRIP,0.040196809,0.40161772
